Data center infrastructure (Physical Topology) : project-acn/resources/sfc.physical.fattree.json
Virtual Machine and Network requests (Virtual Topology) : project-acn/resources/sfc.virtual.min.experiment3.json
Workloads in project-acn/ :
  resources/workloads/0_0_workload_wiki_mini.csv
  resources/workloads/0_1_workload_wiki_mini.csv
  resources/workloads/0_2_workload_wiki_mini.csv
  resources/workloads/0_3_workload_wiki_mini.csv
  resources/workloads/0_4_workload_wiki_mini.csv
  resources/workloads/0_5_workload_wiki_mini.csv
  resources/workloads/0_6_workload_wiki_mini.csv
  resources/workloads/0_7_workload_wiki_mini.csv
  resources/workloads/0_8_workload_wiki_mini.csv
  resources/workloads/0_9_workload_wiki_mini.csv
  resources/workloads/0_10_workload_wiki_mini.csv
  resources/workloads/0_11_workload_wiki_mini.csv
  resources/workloads/0_12_workload_wiki_mini.csv
  resources/workloads/0_13_workload_wiki_mini.csv
  resources/workloads/0_14_workload_wiki_mini.csv
  resources/workloads/0_15_workload_wiki_mini.csv
  resources/workloads/0_16_workload_wiki_mini.csv
  resources/workloads/0_17_workload_wiki_mini.csv
  resources/workloads/0_18_workload_wiki_mini.csv
  resources/workloads/0_19_workload_wiki_mini.csv
  resources/workloads/0_20_workload_wiki_mini.csv
  resources/workloads/0_21_workload_wiki_mini.csv
  resources/workloads/0_22_workload_wiki_mini.csv
  resources/workloads/0_23_workload_wiki_mini.csv
Starting CloudSim SDN...
Vm(VM #10 (app0-17) in (h_7_2_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #11 (app0-18) in (h_7_2_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #12 (app0-11) in (h_7_1_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #13 (app0-10) in (h_7_1_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #14 (app0-16) in (h_7_1_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #15 (app0-12) in (h_7_1_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #16 (app0-4) in (h_7_1_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #17 (app0-9) in (h_7_1_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #18 (app0-3) in (h_7_1_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #19 (app0-14) in (h_7_1_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #20 (app0-23) in (h_7_1_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #21 (app0-6) in (h_7_1_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #22 (app0-5) in (h_7_1_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #23 (app0-7) in (h_7_1_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #24 (app0-0) in (h_7_1_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #27 (app0-19) in (h_7_1_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #28 (app0-20) in (h_7_1_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #29 (app0-13) in (h_7_1_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #30 (app0-8) in (h_7_0_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #37 (app0-1) in (h_7_0_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #36 (lb10) in (h_7_0_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #40 (lb10-dup40) in (h_7_0_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #44 (lb10-dup44) in (h_7_0_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #42 (lb20-dup42) in (h_7_0_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #38 (fw0-dup38) in (h_7_0_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #39 (fw0-dup39) in (h_7_0_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #50 (lb20-dup50) in (h_7_0_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #41 (ids0-dup41) in (h_7_0_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #43 (fw0-dup43) in (h_7_0_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #57 (lb20-dup57) in (h_7_0_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #45 (ids0-dup45) in (h_7_0_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #46 (fw0-dup46) in (h_7_0_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #64 (lb10-dup64) in (h_6_3_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #47 (ids0-dup47) in (h_6_3_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #48 (fw0-dup48) in (h_6_3_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #66 (lb20-dup66) in (h_6_3_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #49 (ids0-dup49) in (h_6_3_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #51 (fw0-dup51) in (h_6_3_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #68 (lb10-dup68) in (h_6_3_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #52 (ids0-dup52) in (h_6_3_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #53 (fw0-dup53) in (h_6_3_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #71 (lb10-dup71) in (h_6_3_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #55 (ids0-dup55) in (h_6_3_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #54 (fw0-dup54) in (h_6_3_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #56 (fw0-dup56) in (h_6_2_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #58 (fw0-dup58) in (h_6_2_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #59 (fw0-dup59) in (h_6_2_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #60 (fw0-dup60) in (h_6_2_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #73 (lb20-dup73) in (h_6_2_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #62 (ids0-dup62) in (h_6_2_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #61 (fw0-dup61) in (h_6_2_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #65 (ids0-dup65) in (h_6_2_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #63 (fw0-dup63) in (h_6_2_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #69 (ids0-dup69) in (h_6_1_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #67 (fw0-dup67) in (h_6_1_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #70 (fw0-dup70) in (h_6_1_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #72 (fw0-dup72) in (h_6_1_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #75 (ids0-dup75) in (h_6_1_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #74 (fw0-dup74) in (h_6_1_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #76 (fw0-dup76) in (h_6_1_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #77 (fw0-dup77) in (h_6_1_0)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #78 (fw0-dup78) in (h_6_0_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #79 (fw0-dup79) in (h_6_0_3)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #80 (ids0-dup80) in (h_6_0_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #81 (fw0-dup81) in (h_6_0_2)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
Vm(VM #82 (fw0-dup82) in (h_6_0_1)): 0.0/0.0=0.0... Scaled Overload duration= 0.0
========== CONFIGURATIONS ===========
workingDirectory :project-acn/
overbookingTimeWindowInterval:5.0
OVERLOAD_THRESHOLD:1.0
OVERLOAD_THRESHOLD_ERROR:0.0
OVERLOAD_THRESHOLD_BW_UTIL:1.0
UNDERLOAD_THRESHOLD_HOST:0.0
UNDERLOAD_THRESHOLD_HOST_BW:0.3
UNDERLOAD_THRESHOLD_VM:0.3
DECIDE_SLA_VIOLATION_GRACE_ERROR:1.0
==================================================
========== PARAMETERS ===========
experimentName :ACN_On_MFFCPU_
CPU_REQUIRED_MIPS_PER_WORKLOAD_PERCENT:1.0
monitoringTimeInterval:1.0
overbookingTimeWindowNumPoints:1.0
migrationTimeInterval:5.0
OVERBOOKING_RATIO_MAX:1.0
OVERBOOKING_RATIO_MIN:1.0
OVERBOOKING_RATIO_INIT:1.0
OVERBOOKING_RATIO_UTIL_PORTION:0.0
OVERLOAD_HOST_PERCENTILE_THRESHOLD:0.0
========== TOTAL POWER CONSUMPTION ===========
